Unnamed: 0,Address,Street Name,Zip Code,City,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Sunday_Open,Sunday_Close,Canton
64,"Viktoriastrasse 21, 3013 Bern, Switzerland",Viktoriastrasse 21,3013,Bern,Switzerland,46.9534179,7.4584725,4.3,128,Coop Supermarkt Bern Schönburg,ChIJoymZ9XA5jkcR7AF5zTkqq5k,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,700.0,1700.0,,,Bern
65,"Trüsselstrasse 4a, 3014 Bern, Switzerland",Trüsselstrasse 4a,3014,Bern,Switzerland,46.9680249,7.464756800000001,4.1,32,Coop Supermarkt Bern Wankdorf TRIO,ChIJbTm3bXI5jkcRMRuB-uPL-qo,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1700.0,,,Bern
66,"Zähringerstrasse 63, 3012 Bern, Switzerland",Zähringerstrasse 63,3012,Bern,Switzerland,46.9563763,7.432051699999999,4.2,85,Coop Supermarkt Bern Zähringerstrasse,ChIJK2XO05k5jkcRjDJ74V2k53M,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1700.0,,,Bern
67,"Papiermühlestrasse 85, 3014 Bern, Switzerland",Papiermühlestrasse 85,3014,Bern,Switzerland,46.96346980000001,7.465236599999998,4.4,851,Coop Supermarkt Bern Wankdorf Center,ChIJv4vf9fw5jkcRCTYHgonk1Z0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2100.0,800.0,1700.0,,,Bern
68,"Weltpoststrasse 20, 3015 Bern, Switzerland",Weltpoststrasse 20,3015,Bern,Switzerland,46.937673,7.476713599999999,4.0,122,Coop Supermarkt Bern Egghölzli,ChIJE_o-7HA3jkcRGKvHu3344w4,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1700.0,,,Bern
69,"Brünnenstrasse 118, 3018 Bern, Switzerland",Brünnenstrasse 118,3018,Bern,Switzerland,46.9414676,7.391588599999999,4.3,669,Coop Supermarkt Bern Bümpliz,ChIJlWd_iyE5jkcRMVi8P_xcJLk,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2100.0,730.0,1700.0,,,Bern
70,"Marktgasse 24, 3011 Bern, Switzerland",Marktgasse 24,3011,Bern,Switzerland,46.9480667,7.446038100000001,4.5,11,Coop Supermarkt Bern Marktgasse,ChIJsxe-OHw5jkcRSwNqSIewg3Y,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,2000.0,700.0,2000.0,700.0,1800.0,,,Bern
71,"Genossenweg 1, 3012 Bern, Switzerland",Genossenweg 1,3012,Bern,Switzerland,46.95402,7.4284057,4.2,145,Coop Supermarkt Bern Muesmatt,ChIJwyLcgZg5jkcRpmIQL4pZXWA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,1700.0,,,Bern
72,"Stauffacherstrasse 2, 3014 Bern, Switzerland",Stauffacherstrasse 2,3014,Bern,Switzerland,46.9591583,7.455070700000001,4.0,486,Coop Supermarkt Bern Breitenrain,ChIJBRTeC-85jkcRhtC1I0Whxvo,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1700.0,,,Bern
73,"Giacomettistrasse 15, 3006 Bern, Switzerland",Giacomettistrasse 15,3006,Bern,Switzerland,46.94544049999999,7.472764899999999,4.1,173,Coop Supermarkt Bern Freudenberg,ChIJMzwNO2Q3jkcRLT5AeYmxCX8,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,2100.0,800.0,1700.0,,,Bern
74,"Rue de la Madeleine 2, 1964 Conthey, Switzerland",Rue de la Madeleine 2,1964,Conthey,Switzerland,46.2239289,7.296095199999999,4.3,1463,Coop Supermarché Conthey Bassin,ChIJMcNYL7_cjkcRXbU4F925pdY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,2100.0,800.0,1700.0,,,Valais
75,"Rue du Scex 2, 1950 Sion, Switzerland",Rue du Scex 2,1950,Sion,Switzerland,46.231463,7.3626298,4.2,1760,Coop Supermarché City Sion Food,ChIJbUc8hC_cjkcRxx81YaKeYSo,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,2000.0,800.0,1700.0,,,Valais
76,"Av. de Fully 53, 1920 Martigny, Switzerland",Av. de Fully 53,1920,Martigny,Switzerland,46.1110322,7.075746600000001,4.2,765,Coop Supermarché Martigny Cristal,ChIJvxl6Zi7IjkcRYsOy5vsAe3U,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,2000.0,800.0,1700.0,,,Valais
77,"Relais du, Av. du Grand-Saint-Bernard A9, 1920 Martigny, Switzerland",Relais du,1920,Martigny,Switzerland,46.1269636,7.060506300000001,4.0,102,Coop Supermarché Martigny Relais du St Bernard,ChIJfd8B12O3jkcRce4S95_dgZI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2100.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,Valais
78,"Rte de Savièse 43, 1965 Savièse, Switzerland",Rte de Savièse 43,1965,Savièse,Switzerland,46.2424087,7.340021500000001,4.3,289,Coop Supermarché Savièse,ChIJedzZRrfdjkcRLwRtt8vWfeM,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1930.0,730.0,1700.0,,,Valais
79,"Rte d'Italie 115, 1958 Uvrier, Switzerland",Rte d'Italie 115,1958,Uvrier,Switzerland,46.25159719999999,7.407996499999999,4.3,940,Coop Supermarché Uvrier,ChIJeecJOkTejkcRDY2yVrOSqpY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,2000.0,800.0,1700.0,,,Valais
80,"Z.A. Pré Jacquet 1, 1868 Collombey-Muraz, Switzerland",Z.A. Pré Jacquet 1,1868,Collombey-Muraz,Switzerland,46.2648179,6.9535011,4.2,1119,Coop Supermarché Collombey,ChIJ7UAUWuK8jkcRQXFcQL8oq-c,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,2100.0,800.0,1700.0,,,Valais
81,"Rte Cantonale 18, 1964 Conthey, Switzerland",Rte Cantonale 18,1964,Conthey,Switzerland,46.2238875,7.304958699999999,4.1,455,Coop Supermarché Conthey,ChIJE4ar6ZTcjkcRTw1ddiw6Pek,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,2000.0,800.0,1700.0,,,Valais
82,"Rue de la Poste 3, 1920 Martigny, Switzerland",Rue de la Poste 3,1920,Martigny,Switzerland,46.1035194,7.077066200000001,4.2,814,Coop Supermarché Martigny Ville,ChIJtQ57Zc3JjkcR6nr6uko67bE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,2000.0,800.0,1700.0,,,Valais
83,"Chem. de la Maraîche 33, 1926 Fully, Switzerland",Chem. de la Maraîche 33,1926,Fully,Switzerland,46.1509373,7.145633500000001,4.3,498,Coop Supermarché Fully,ChIJLXtwyBfGjkcR5reY6BRC-zI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1930.0,730.0,1700.0,,,Valais
84,"Chem. du Grand'Clos 1, 1896 Vouvry, Switzerland",Chem. du Grand'Clos 1,1896,Vouvry,Switzerland,46.3338026,6.890376799999999,4.1,329,Coop Supermarché Vouvry,ChIJk_jQjvaYjkcRtAAYOmX7jZQ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1930.0,730.0,1700.0,,,Valais
85,"Route des Muverans 38, 1911 Leytron, Switzerland",Route des Muverans 38,1911,Leytron,Switzerland,46.2028712,7.1679166,4.2,393,Coop Supermarché Ovronnaz,ChIJTWQcn6TGjkcRNG7AoSMpyRk,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,Valais
86,"Rue de Pré-Giroud 2, 1908 Riddes, Switzerland",Rue de Pré-Giroud 2,1908,Riddes,Switzerland,46.17230550000001,7.221451699999999,4.2,180,Coop Supermarché Riddes,ChIJEYlzPgDFjkcRCTUlR-WceGI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1700.0,,,Valais
87,"Rte d'Ayent 19, 1971 Grimisuat, Switzerland",Rte d'Ayent 19,1971,Grimisuat,Switzerland,46.26158530000001,7.387517000000001,4.3,372,Coop Supermarché Grimisuat,ChIJFT3RTQzejkcRp-cDAjghzQ0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1930.0,730.0,1700.0,,,Valais
88,"Av. Max Huber 6, 3960 Sierre, Switzerland",Av. Max Huber 6,3960,Sierre,Switzerland,46.2939327,7.534504200000001,4.2,499,Coop Supermarché Sierre,ChIJkSj7Ww4fj0cRLiKQgoGv7co,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,2000.0,800.0,1700.0,,,Valais
89,"Rte de Saillon 2, 1912 Leytron, Switzerland",Rte de Saillon 2,1912,Leytron,Switzerland,46.1857028,7.2077173,4.1,280,Coop Supermarché Leytron,ChIJPzTJVUTEjkcR06NpJxLJEI0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1700.0,,,Valais
90,"Av. du Théâtre 17, 1870 Monthey, Switzerland",Av. du Théâtre 17,1870,Monthey,Switzerland,46.2531608,6.9501455,3.8,352,Coop Supermarché Monthey,ChIJO-smne68jkcRYmmIfJjCk_E,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,2000.0,800.0,1700.0,,,Valais
91,"Rue de Gottefrey 27, 1907 Saxon, Switzerland",Rue de Gottefrey 27,1907,Saxon,Switzerland,46.149135,7.1747255,4.2,263,Coop Supermarché Saxon,ChIJazhu9uTFjkcRrkrCaSnJfCU,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1830.0,700.0,1830.0,700.0,1830.0,700.0,1830.0,700.0,1830.0,700.0,1700.0,,,Valais
92,"Rue de l'Industrie 16, 1950 Sion, Switzerland",Rue de l'Industrie 16,1950,Sion,Switzerland,46.2261675,7.3607375,4.2,525,Coop Supermarché Sion sous Gare,ChIJ23IyZCPcjkcRvXsCr-KMZd0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,2000.0,800.0,1700.0,,,Valais
93,"Rte des Lacustres, 3960 Sierre, Switzerland",Rte des Lacustres,3960,Sierre,Switzerland,46.28124070000001,7.512626900000001,4.2,480,Coop Supermarché Sierre Rossfeld,ChIJaUms8pofj0cRRXVUAdZK8SY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,2000.0,800.0,1700.0,,,Valais
94,"Austrasse 1, 4153 Kanton Reinach, Switzerland",Austrasse 1,4153,Kanton,Switzerland,47.49375,7.593548099999999,4.2,755,Coop Supermarkt Reinach BL,ChIJh5_x7enHkUcRpjcQ4jIy12k,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,730.0,2000.0,,,Basel-Stadt
95,"Irene Zurkinden-Platz, 4053 Basel, Switzerland",Irene Zurkinden-Platz,4053,Basel,Switzerland,47.5374254,7.608575199999998,3.8,22,Coop Supermarkt Basel Irene Zurkinden-Platz,ChIJo6A8w125kUcRKC_Fme7tL2s,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,800.0,1700.0,,,Basel-Stadt
96,"Obwaldnerstrasse 4, 4055 Basel, Switzerland",Obwaldnerstrasse 4,4055,Basel,Switzerland,47.5602431,7.567515700000001,4.0,204,Coop Supermarkt Basel Helvetiaplatz,ChIJ0a3KYQa5kUcRRNuwJ8MfdWI,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
97,"Vogesenpl. 10, 4056 Basel, Switzerland",Vogesenpl. 10,4056,Basel,Switzerland,47.5708241,7.573168800000001,4.2,601,Coop Supermarkt Basel Volta Zentrum,ChIJuVbAAA25kUcRewCJuNrRcRw,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
98,"Centralbahnpl. 4, 4051 Basel, Switzerland",Centralbahnpl. 4,4051,Basel,Switzerland,47.5475421,7.590732199999999,4.1,1223,Coop Supermarkt Basel Bahnhof SBB,ChIJI-rVKE64kUcRyyM0XAtNgjM,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,730.0,2200.0,Basel-Stadt
99,"Hardstrasse 95, 4052 Basel, Switzerland",Hardstrasse 95,4052,Basel,Switzerland,47.5496158,7.6066961,4.1,174,Coop Supermarkt Basel Hardstrasse,ChIJfbluOki4kUcRdU_RFonOSVU,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1800.0,,,Basel-Stadt
100,"Maulbeerstrasse 31, 4058 Basel, Switzerland",Maulbeerstrasse 31,4058,Basel,Switzerland,47.5672607,7.601070999999999,3.8,143,Coop Supermarkt Basel Mattenstrasse,ChIJ77XBvL65kUcR8XfqrKx5a3E,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1600.0,,,Basel-Stadt
101,"Steinenring 45, 4051 Basel, Switzerland",Steinenring 45,4051,Basel,Switzerland,47.5512107,7.580382799999999,4.2,360,Coop Supermarkt Basel Bachletten,ChIJfbluOki4kUcRqSIqPm0kNik,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
102,"Klybeckstrasse 142, 4057 Basel, Switzerland",Klybeckstrasse 142,4057,Basel,Switzerland,47.56907870000001,7.590520100000001,4.2,350,Coop Supermarkt Basel Klybeck,ChIJh_lAsaO5kUcRQicJgqKH77U,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
103,"Aeschenvorstadt 75, 4051 Basel, Switzerland",Aeschenvorstadt 75,4051,Basel,Switzerland,47.55178919999999,7.594581199999999,4.2,724,Coop Supermarkt Basel Aeschenplatz,ChIJq4G9tUy4kUcRgKCj0d6YY6E,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,2000.0,630.0,2000.0,730.0,1800.0,,,Basel-Stadt
104,"Erlenstrasse 81, 4058 Basel, Switzerland",Erlenstrasse 81,4058,Basel,Switzerland,47.5697173,7.6036642,4.5,281,Coop Supermarkt Basel Erlenmatt,ChIJa5OnNh-5kUcRduTJlYur2SQ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
105,"Holeestrasse 159, 4054 Basel, Switzerland",Holeestrasse 159,4054,Basel,Switzerland,47.5465124,7.565072399999999,4.0,353,Coop Supermarkt Basel Neuweilerplatz,ChIJ32CVKfu4kUcR5M2YA0JgSyE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
106,"Michelbacherstrasse 6/10, 4055 Basel, Switzerland",Michelbacherstrasse 6/10,4055,Basel,Switzerland,47.56601809999999,7.562158599999999,4.1,211,Coop Supermarkt Basel Michelbacher,ChIJaSR-Ihe5kUcRDnPy_oKWP7c,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1900.0,730.0,1800.0,,,Basel-Stadt
107,"Hauensteinstrasse 88, 4059 Basel, Switzerland",Hauensteinstrasse 88,4059,Basel,Switzerland,47.534216,7.593167100000001,4.0,88,Coop Supermarkt Basel Hauenstein,ChIJfbluOki4kUcRhGwAtWfY5IY,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1830.0,730.0,1800.0,,,Basel-Stadt
108,"Missionsstrasse 53, 4055 Basel, Switzerland",Missionsstrasse 53,4055,Basel,Switzerland,47.5607151,7.575606299999999,4.3,757,Coop Supermarkt Basel Spalemärt,ChIJ0a3KYQa5kUcRapsqyAH2dr8,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
109,"St. Jakobs-Strasse 397, 4052 Basel, Switzerland",St. Jakobs-Strasse 397,4052,Basel,Switzerland,47.5407334,7.6182232,3.7,50,Coop Supermarkt Basel St. Jakob-Park,ChIJRdBteii4kUcRilL149En_JE,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,1800.0,,,Basel-Stadt
110,"Saatlenstrasse 12, 8051 Zürich, Switzerland",Saatlenstrasse 12,8051,Zürich,Switzerland,47.40491829999999,8.5716621,4.0,640,Coop Supermarkt Zürich Schwamendingen,ChIJ-0XXwWGgmkcRUk9DeQ9cDqo,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,,,Zürich
111,"Bäumlihofstrasse 132, 4058 Basel, Switzerland",Bäumlihofstrasse 132,4058,Basel,Switzerland,47.56517220000001,7.6179827,4.0,267,Coop Supermarkt Basel Bäumlihof,ChIJAQy8Vdu5kUcRTLLMKqxzPQ0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
112,"Hutgasse 19, 4001 Basel, Switzerland",Hutgasse 19,4001,Basel,Switzerland,47.5574986,7.587227799999999,4.3,241,Coop Supermarkt City Basel Marktplatz Food,ChIJOVyon665kUcR_5udmi7hoWg,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,2000.0,830.0,2000.0,830.0,1800.0,,,Basel-Stadt
113,"Elsässerstrasse 36, 4056 Basel, Switzerland",Elsässerstrasse 36,4056,Basel,Switzerland,47.56916510000001,7.579645,4.1,281,Coop Supermarkt Basel Elsässerstrasse,ChIJtaHVtAu5kUcRSkr3Z8OYJ_k,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,1800.0,,,Basel-Stadt
